as_of,B12997,B01157,B09833,B06061,B11293,B05947,B13835,B14040,B04313,B11222,B08385,B11999,B02396,B04312,B07347,B13177,B04841,B13086
12/29/2006,39.2716,18.51,73.2605,15.0322,31.3953,38.7084,28.6017,59.7211,63.3617,60.288,33.0719,30.6015,54.344,72.6386,18.6805,24.6256,1202.74,40.0576
12/30/2006,39.2716,18.51,73.2605,15.0322,31.3953,38.7084,28.6017,59.7211,63.3617,60.288,33.0719,30.6015,54.344,72.6386,18.6805,24.6256,1202.74,40.0576
12/31/2006,39.2716,18.51,73.2605,15.0322,31.3953,38.7084,28.6017,59.7211,63.3617,60.288,33.0719,30.6015,54.344,72.6386,18.6805,24.6256,1202.74,40.0576
1/1/2007,39.2716,18.51,73.2605,15.0322,31.3953,38.7084,28.6017,59.7211,63.3617,60.288,33.0719,30.6015,54.344,72.6386,18.6805,24.6256,1202.74,40.0576
1/2/2007,39.2716,18.51,73.2605,15.0322,31.3953,38.7084,28.6017,59.7211,63.3617,60.288,33.0719,30.6015,54.344,72.6386,18.6805,24.6256,1202.74,40.0576
1/3/2007,39.2552,18.4814,73.1663,15.0081,31.312,38.6954,28.5401,59.6648,62.9342,59.9626,33.0633,30.6547,54.4244,72.1237,18.6475,24.6717,1200.7,40.1184
1/4/2007,39.1566,18.4957,73.091,15.0322,31.3953,38.6565,28.5401,59.7962,62.9647,59.8464,33.1405,30.7743,54.4043,72.1666,18.6805,24.7408,1219.07,40.3371
1/5/2007,38.9267,18.3242,72.6203,14.948,31.1245,38.4489,28.3555,59.3459,62.5677,59.4745,32.7543,30.3624,54.1027,71.6947,18.5154,24.5335,1210.91,40.0576
1/6/2007,38.9267,18.3242,72.6203,14.948,31.1245,38.4489,28.3555,59.3459,62.5677,59.4745,32.7543,30.3624,54.1027,71.6947,18.5154,24.5335,1210.91,40.0576
1/7/2007,38.9267,18.3242,72.6203,14.948,31.1245,38.4489,28.3555,59.3459,62.5677,59.4745,32.7543,30.3624,54.1027,71.6947,18.5154,24.5335,1210.91,40.0576
1/8/2007,39.0088,18.3528,72.6391,14.9961,31.1245,38.5527,28.4324,59.4772,62.5677,59.5907,32.8229,30.4554,54.1228,71.6947,18.5154,24.5565,1217.03,40.1184
1/9/2007,39.0909,18.3957,72.7709,14.96,31.187,38.5657,28.4939,59.6648,62.7509,59.5907,32.9174,30.5351,54.1832,71.9521,18.5814,24.6256,1219.07,40.2156
1/10/2007,39.1895,18.4957,72.978,14.972,31.2495,38.5916,28.6017,60.0025,63.1785,59.6372,33.0461,30.5749,54.2234,72.467,18.6145,24.6487,1235.41,40.5072
1/11/2007,39.4687,18.6958,73.5617,15.0442,31.6036,38.864,28.8632,60.5279,64.0029,59.9626,33.398,31.0002,54.8064,73.4109,18.8455,24.833,1249.7,40.9445
1/12/2007,39.7643,18.8102,73.8253,15.1043,31.9161,39.0456,29.0324,61.0345,64.4304,60.5436,33.6298,31.2128,55.108,73.9258,19.0105,24.9712,1251.75,41.224
1/13/2007,39.7643,18.8102,73.8253,15.1043,31.9161,39.0456,29.0324,61.0345,64.4304,60.5436,33.6298,31.2128,55.108,73.9258,19.0105,24.9712,1251.75,41.224
1/14/2007,39.7643,18.8102,73.8253,15.1043,31.9161,39.0456,29.0324,61.0345,64.4304,60.5436,33.6298,31.2128,55.108,73.9258,19.0105,24.9712,1251.75,41.224
1/15/2007,39.7643,18.8102,73.8253,15.1043,31.9161,39.0456,29.0324,61.0345,64.4304,60.5436,33.6298,31.2128,55.108,73.9258,19.0105,24.9712,1251.75,41.224
1/16/2007,39.6986,18.7959,73.9759,15.1404,31.8744,39.1754,28.9863,60.9219,64.3388,60.6366,33.5783,31.1065,55.1482,73.797,19.0435,24.9021,1259.91,41.139
1/17/2007,39.6822,18.8102,74.1077,15.1163,31.8953,39.2143,28.8478,60.8844,64.1251,60.7063,33.5439,31.0267,55.1683,73.5825,19.1095,24.879,1249.7,41.1511
1/18/2007,39.5672,18.6387,73.863,15.0682,31.4161,39.0975,28.617,60.1714,63.1785,60.4042,33.2178,30.6148,54.9472,72.467,18.9115,24.7178,1212.95,40.9567
1/19/2007,39.6822,18.7387,74.3148,15.1404,31.6036,39.2272,28.7094,60.6592,63.3922,60.869,33.4495,30.854,55.2487,72.7244,18.9775,24.833,1217.03,41.1632
1/20/2007,39.6822,18.7387,74.3148,15.1404,31.6036,39.2272,28.7094,60.6592,63.3922,60.869,33.4495,30.854,55.2487,72.7244,18.9775,24.833,1217.03,41.1632
1/21/2007,39.6822,18.7387,74.3148,15.1404,31.6036,39.2272,28.7094,60.6592,63.3922,60.869,33.4495,30.854,55.2487,72.7244,18.9775,24.833,1217.03,41.1632
1/22/2007,39.4851,18.653,74.2019,15.0562,31.4786,39.1105,28.4786,60.3215,63.1174,60.3809,33.2607,30.5882,55.0276,72.4241,18.9115,24.7178,1204.78,40.8595
1/23/2007,39.7808,18.8245,74.7479,15.1043,31.6661,39.331,28.5401,60.7906,63.8502,61.1944,33.501,30.8939,55.4297,73.2393,18.9775,24.833,1202.74,41.139
1/24/2007,40.0271,19.0246,75.3504,15.2005,31.9994,39.6294,28.9247,61.466,64.5831,61.543,33.8186,31.2393,55.6508,74.0974,19.2085,24.9942,1219.07,41.5156
1/25/2007,39.6494,18.8102,74.6726,15.0081,31.8744,39.1624,28.6478,60.8656,63.9113,60.7296,33.4753,30.854,55.1884,73.3251,19.0105,24.7869,1204.78,41.0539
1/26/2007,39.7808,18.8817,74.8232,14.972,31.9994,39.2013,28.7401,60.8844,64.1251,60.6831,33.5697,30.9603,55.3493,73.7112,19.0765,24.8099,1214.99,41.2118
1/27/2007,39.7808,18.8817,74.8232,14.972,31.9994,39.2013,28.7401,60.8844,64.1251,60.6831,33.5697,30.9603,55.3493,73.7112,19.0765,24.8099,1214.99,41.2118
1/28/2007,39.7808,18.8817,74.8232,14.972,31.9994,39.2013,28.7401,60.8844,64.1251,60.6831,33.5697,30.9603,55.3493,73.7112,19.0765,24.8099,1214.99,41.2118
1/29/2007,39.83,18.9245,74.8232,14.972,32.1036,39.1235,28.8171,61.1095,64.2777,60.7993,33.7242,31.133,55.5101,73.9258,19.1755,24.856,1217.03,41.3334
1/30/2007,40.06,18.9817,75.2751,15.0803,32.3328,39.3051,28.9709,61.5223,64.4304,61.3571,33.9216,31.3058,55.5704,74.0545,19.2085,25.0863,1221.12,41.4913
1/31/2007,40.2571,19.1389,75.7834,15.1524,32.4369,39.6553,29.1094,61.9726,64.919,61.9381,34.119,31.4652,55.7715,74.6122,19.3076,25.2246,1221.12,41.8558
2/1/2007,40.5692,19.3248,76.4048,15.2005,32.5828,39.8888,29.3555,62.5542,65.6824,62.4727,34.3937,31.7841,56.2339,75.5133,19.5056,25.4089,1225.2,42.281
2/2/2007,40.717,19.3676,76.5554,15.2366,32.6869,40.0445,29.4325,62.7043,65.774,62.6121,34.4881,31.8506,56.254,75.4703,19.5056,25.4549,1227.24,42.3782
2/3/2007,40.717,19.3676,76.5554,15.2366,32.6869,40.0445,29.4325,62.7043,65.774,62.6121,34.4881,31.8506,56.254,75.4703,19.5056,25.4549,1227.24,42.3782
2/4/2007,40.717,19.3676,76.5554,15.2366,32.6869,40.0445,29.4325,62.7043,65.774,62.6121,34.4881,31.8506,56.254,75.4703,19.5056,25.4549,1227.24,42.3782
2/5/2007,40.6677,19.3676,76.4424,15.2125,32.6036,40.0445,29.4017,62.8544,65.8656,62.31,34.4538,31.731,56.2942,75.642,19.4726,25.4549,1229.28,42.2446
2/6/2007,40.7991,19.4534,76.8002,15.2246,32.7286,40.2391,29.5402,63.0233,65.8961,62.3332,34.5825,31.917,56.4751,75.6849,19.5056,25.5931,1227.24,42.2446
2/7/2007,40.8812,19.5963,76.8943,15.2486,32.8327,40.3947,29.7556,63.1922,66.232,62.4029,34.7714,32.1296,56.636,76.071,19.6046,25.6853,1249.7,42.4997
2/8/2007,40.7991,19.6392,76.7437,15.2125,32.9994,40.5115,29.894,63.1171,66.4458,62.4959,34.7714,32.1163,56.8571,76.2855,19.6706,25.6623,1251.75,42.5119
2/9/2007,40.6349,19.482,76.2918,15.1404,32.7494,40.3817,29.6171,62.498,65.9267,61.9846,34.4624,31.7443,56.5556,75.7278,19.4726,25.5471,1231.33,42.1595
2/10/2007,40.6349,19.482,76.2918,15.1404,32.7494,40.3817,29.6171,62.498,65.9267,61.9846,34.4624,31.7443,56.5556,75.7278,19.4726,25.5471,1231.33,42.1595
2/11/2007,40.6349,19.482,76.2918,15.1404,32.7494,40.3817,29.6171,62.498,65.9267,61.9846,34.4624,31.7443,56.5556,75.7278,19.4726,25.5471,1231.33,42.1595
2/12/2007,40.5527,19.3676,75.8964,15.1043,32.6244,40.3039,29.5402,62.0852,65.5297,61.7289,34.3079,31.638,56.5355,75.2129,19.3076,25.4549,1219.07,41.8801
2/13/2007,40.8977,19.5392,76.6872,15.2246,32.7077,40.6023,29.7402,62.7043,66.0793,62.31,34.5825,31.917,56.8169,75.8565,19.4066,25.6392,1219.07,42.1595
2/14/2007,41.2262,19.6964,77.3085,15.3328,32.9577,40.9006,29.9863,63.2109,66.6595,62.7515,34.737,32.0632,57.2592,76.5859,19.6046,25.8696,1235.41,42.5726
2/15/2007,41.3247,19.7678,77.4215,15.3809,33.2494,40.9525,30.1402,63.4173,66.6901,62.7051,34.8057,32.1695,57.7619,76.5859,19.6706,26.0078,1239.49,42.767
2/16/2007,41.3904,19.7964,77.5721,15.3568,33.3327,40.9785,30.1402,63.4736,67.0565,62.7051,34.9001,32.2492,57.782,77.0149,19.7036,26.0308,1249.7,42.8035
2/17/2007,41.3904,19.7964,77.5721,15.3568,33.3327,40.9785,30.1402,63.4736,67.0565,62.7051,34.9001,32.2492,57.782,77.0149,19.7036,26.0308,1249.7,42.8035
2/18/2007,41.3904,19.7964,77.5721,15.3568,33.3327,40.9785,30.1402,63.4736,67.0565,62.7051,34.9001,32.2492,57.782,77.0149,19.7036,26.0308,1249.7,42.8035
2/19/2007,41.3904,19.7964,77.5721,15.3568,33.3327,40.9785,30.1402,63.4736,67.0565,62.7051,34.9001,32.2492,57.782,77.0149,19.7036,26.0308,1249.7,42.8035
2/20/2007,41.5875,19.9537,77.9487,15.3929,33.4369,41.2119,30.3248,63.7363,67.7283,63.1699,35.1748,32.5149,57.983,77.8301,19.7696,26.146,1264,43.1072
2/21/2007,41.6696,20.0394,77.9299,15.3568,33.4369,41.1601,30.2941,63.9614,68.0336,63.6347,35.2263,32.5947,58.1439,78.1734,19.8026,26.146,1257.87,43.1437
2/22/2007,41.7025,20.068,77.9675,15.405,33.5202,41.199,30.2479,64.0365,68.3084,63.8206,35.252,32.6744,58.2042,78.4737,19.8026,26.1691,1257.87,43.1072
2/23/2007,41.6203,20.0537,77.8545,15.3568,33.4577,41.2249,30.2171,63.9802,68.3084,63.6812,35.1662,32.5947,58.3047,78.5166,19.7366,26.146,1261.96,43.0343
2/24/2007,41.6203,20.0537,77.8545,15.3568,33.4577,41.2249,30.2171,63.9802,68.3084,63.6812,35.1662,32.5947,58.3047,78.5166,19.7366,26.146,1261.96,43.0343
2/25/2007,41.6203,20.0537,77.8545,15.3568,33.4577,41.2249,30.2171,63.9802,68.3084,63.6812,35.1662,32.5947,58.3047,78.5166,19.7366,26.146,1261.96,43.0343
2/26/2007,41.6203,19.9537,77.9863,15.3448,33.3119,41.2249,30.1402,63.8676,67.942,63.5882,35.0632,32.4618,58.0232,78.0447,19.6376,26.0769,1259.91,42.8642
2/27/2007,40.4542,19.2819,75.6516,14.8638,32.2078,39.9666,29.1094,61.6349,65.4992,61.3106,33.9216,31.2659,56.2942,75.2129,19.0105,25.3858,1206.82,41.4427
2/28/2007,40.5199,19.3104,75.7458,14.9239,32.2078,40.1482,29.2325,61.9726,65.7434,61.5662,34.016,31.3589,56.2339,75.4703,18.9775,25.524,1210.91,41.5156
3/1/2007,40.3721,19.2533,75.6705,14.8758,32.1036,40.0315,29.0324,61.8975,65.4992,61.45,33.9388,31.2925,56.2339,75.2129,18.9115,25.4089,1202.74,41.3819
3/2/2007,39.8793,18.9388,74.5031,14.7195,31.4786,39.5386,28.6478,60.8844,64.3083,60.5204,33.398,30.6945,55.5101,73.8399,18.5485,25.1094,1178.23,40.7866
3/3/2007,39.8793,18.9388,74.5031,14.7195,31.4786,39.5386,28.6478,60.8844,64.3083,60.5204,33.398,30.6945,55.5101,73.8399,18.5485,25.1094,1178.23,40.7866
3/4/2007,39.8793,18.9388,74.5031,14.7195,31.4786,39.5386,28.6478,60.8844,64.3083,60.5204,33.398,30.6945,55.5101,73.8399,18.5485,25.1094,1178.23,40.7866
3/5/2007,39.3045,18.6101,73.2605,14.5632,30.9995,39.0975,28.1862,59.9087,63.1785,59.5907,32.78,30.1497,54.8868,72.5528,18.2184,24.7869,1157.81,40.2034
3/6/2007,39.8793,18.9674,74.3902,14.7796,31.5411,39.6942,28.8017,60.9969,64.4915,60.5204,33.4238,30.8274,55.5503,74.0974,18.6145,25.1324,1188.44,40.896
3/7/2007,39.945,18.996,74.3902,14.7315,31.5828,39.6942,28.7709,61.1658,64.5526,60.7993,33.3894,30.761,55.4096,74.1832,18.6145,25.1324,1182.32,40.9445
3/8/2007,40.1421,19.1818,75.0303,14.8397,31.7494,39.9796,29.094,61.7475,65.2549,61.3106,33.6384,31.0267,55.7112,74.9984,18.8455,25.2706,1194.57,41.2969
3/9/2007,40.2735,19.2676,75.2374,14.8638,31.9161,40.0834,29.1709,61.8225,65.377,61.4733,33.7585,31.1862,55.8117,75.1271,18.8785,25.3398,1200.7,41.4062
3/10/2007,40.2735,19.2676,75.2374,14.8638,31.9161,40.0834,29.1709,61.8225,65.377,61.4733,33.7585,31.1862,55.8117,75.1271,18.8785,25.3398,1200.7,41.4062
3/11/2007,40.2735,19.2676,75.2374,14.8638,31.9161,40.0834,29.1709,61.8225,65.377,61.4733,33.7585,31.1862,55.8117,75.1271,18.8785,25.3398,1200.7,41.4062
3/12/2007,40.3228,19.3533,75.388,14.8758,31.9994,40.2131,29.3094,62.0852,65.7434,61.636,33.8959,31.3722,55.9323,75.5562,18.9775,25.3858,1206.82,41.6492
3/13/2007,39.6165,18.9388,73.7688,14.6233,31.3744,39.4088,28.7709,60.7155,64.3083,60.4274,33.2006,30.6414,55.0477,73.9258,18.6145,24.9481,1180.28,40.6894
3/14/2007,39.7808,19.0246,74.1642,14.7075,31.5203,39.6553,28.9555,60.9031,64.6136,60.6831,33.3379,30.8407,55.3895,74.269,18.5814,24.9942,1188.44,40.9081
3/15/2007,39.9614,19.1532,74.6914,14.7796,31.6661,39.9666,29.0786,61.4285,64.9801,61.0782,33.5954,31.1463,55.6709,74.6551,18.6805,25.1555,1194.57,41.1147
3/16/2007,39.7972,19.0675,74.3148,14.7075,31.6661,39.8369,28.9709,61.1095,64.7358,60.8458,33.4238,30.9869,55.3694,74.3548,18.6475,25.0863,1192.53,40.9445
3/17/2007,39.7972,19.0675,74.3148,14.7075,31.6661,39.8369,28.9709,61.1095,64.7358,60.8458,33.4238,30.9869,55.3694,74.3548,18.6475,25.0863,1192.53,40.9445
3/18/2007,39.7972,19.0675,74.3148,14.7075,31.6661,39.8369,28.9709,61.1095,64.7358,60.8458,33.4238,30.9869,55.3694,74.3548,18.6475,25.0863,1192.53,40.9445
3/19/2007,40.1585,19.2533,75.1621,14.8157,31.9369,40.265,29.2017,61.9351,65.4686,61.6127,33.81,31.3589,55.6709,75.2129,18.8455,25.3167,1200.7,41.4305
3/20/2007,40.3556,19.4105,75.8211,14.948,32.1869,40.4855,29.4325,62.3103,65.8351,61.8451,34.0675,31.5848,56.0932,75.6849,19.0105,25.524,1212.95,41.71
3/21/2007,40.9305,19.7107,77.1202,15.1885,32.7702,41.0822,29.9402,63.361,65.8351,62.7283,34.5825,32.0632,56.7365,75.6849,19.3736,25.8926,1237.45,42.4511
3/22/2007,40.9633,19.7535,77.1767,15.1765,32.9577,41.0692,29.9556,63.3235,67.087,62.9375,34.634,32.0897,56.5757,77.2295,19.4396,25.9156,1237.45,42.4511
3/23/2007,41.1276,19.825,77.3462,15.1885,33.1244,41.2509,30.0171,63.5487,67.3313,63.2861,34.6941,32.1695,56.6159,77.5727,19.5056,26.0078,1239.49,42.4876
3/24/2007,41.1276,19.825,77.3462,15.1885,33.1244,41.2509,30.0171,63.5487,67.3313,63.2861,34.6941,32.1695,56.6159,77.5727,19.5056,26.0078,1239.49,42.4876
3/25/2007,41.1276,19.825,77.3462,15.1885,33.1244,41.2509,30.0171,63.5487,67.3313,63.2861,34.6941,32.1695,56.6159,77.5727,19.5056,26.0078,1239.49,42.4876
3/26/2007,41.0947,19.8107,77.3273,15.2005,33.1661,41.2249,30.2171,63.4924,67.3618,63.4255,34.6598,32.1828,56.4953,77.6156,19.4396,26.0078,1239.49,42.3904
3/27/2007,40.9305,19.7393,76.932,15.1404,32.9994,41.0174,30.1094,63.1546,67.3313,62.9142,34.4538,31.9303,56.3545,77.5298,19.3736,25.8926,1233.37,42.1717
3/28/2007,40.717,19.6392,76.5742,15.0322,32.8952,40.706,29.971,62.7231,66.9038,62.4262,34.2907,31.7708,56.073,77.0578,19.2415,25.7083,1229.28,41.8679
3/29/2007,40.7991,19.6964,76.7625,15.1043,32.8952,40.8098,29.9556,62.7981,66.9649,62.7051,34.3336,31.8107,56.1736,77.1436,19.3076,25.7314,1221.12,41.9408
3/30/2007,40.7991,19.6964,76.7813,15.0562,32.9369,40.7968,30.1094,62.8732,66.9343,62.6818,34.4023,31.8771,56.1937,77.0578,19.3736,25.8005,1227.24,41.9651
3/31/2007,40.7991,19.6964,76.7813,15.0562,32.9369,40.7968,30.1094,62.8732,66.9343,62.6818,34.4023,31.8771,56.1937,77.0578,19.3736,25.8005,1227.24,41.9651
4/1/2007,40.7991,19.6964,76.7813,15.0562,32.9369,40.7968,30.1094,62.8732,66.9343,62.6818,34.4023,31.8771,56.1937,77.0578,19.3736,25.8005,1227.24,41.9651
4/2/2007,40.9798,19.8107,77.2144,15.0803,33.1244,41.173,30.2325,63.2109,67.3008,62.8678,34.5139,32.0366,56.4148,77.4869,19.3406,25.9617,1227.24,42.1474
4/3/2007,41.3247,19.9823,77.7981,15.1885,33.4577,41.5622,30.4941,63.8676,68.0031,63.565,34.8143,32.3289,56.9979,78.2592,19.5386,26.1921,1239.49,42.6455
4/4/2007,41.3904,19.9965,77.7416,15.1765,33.5619,41.5362,30.4941,63.8489,68.2169,63.6347,34.8315,32.3422,56.9577,78.6024,19.6376,26.2612,1241.54,42.7792
4/5/2007,41.5218,20.0251,77.8734,15.2125,33.6869,41.6011,30.6171,64.1491,68.3695,63.9601,34.943,32.4618,57.0783,78.774,19.7696,26.3303,1247.66,42.9493
4/6/2007,41.5218,20.0251,77.8734,15.2125,33.6869,41.6011,30.6171,64.1491,68.3695,63.9601,34.943,32.4618,57.0783,78.774,19.7696,26.3303,1247.66,42.9493
4/7/2007,41.5218,20.0251,77.8734,15.2125,33.6869,41.6011,30.6171,64.1491,68.3695,63.9601,34.943,32.4618,57.0783,78.774,19.7696,26.3303,1247.66,42.9493
4/8/2007,41.5218,20.0251,77.8734,15.2125,33.6869,41.6011,30.6171,64.1491,68.3695,63.9601,34.943,32.4618,57.0783,78.774,19.7696,26.3303,1247.66,42.9493
4/9/2007,41.5382,20.0394,78.0993,15.2125,33.7702,41.6011,30.6787,64.2616,68.4001,64.3552,34.9688,32.4751,57.1989,78.774,19.8356,26.3303,1249.7,42.9736
4/10/2007,41.686,20.0823,78.1746,15.2486,33.8327,41.64,30.771,64.5618,68.5527,64.5876,35.0632,32.5548,57.4,78.9028,19.9016,26.3994,1249.7,43.0829
4/11/2007,41.5711,19.9394,77.6851,15.1765,33.6036,41.3936,30.5095,64.3742,68.1863,64.1925,34.8572,32.3688,57.1788,78.5595,19.8356,26.2382,1243.58,42.9371
4/12/2007,41.8174,20.0537,78.2311,15.2727,34.0202,41.5492,30.5864,64.6744,68.9192,64.7736,35.0804,32.6213,57.5407,79.3747,19.9676,26.3994,1257.87,43.3138
4/13/2007,41.9653,20.0823,78.5135,15.3328,34.1661,41.5881,30.6633,65.0121,69.0413,64.8433,35.2435,32.7674,57.7015,79.5034,20.0667,26.5607,1261.96,43.3745
4/14/2007,41.9653,20.0823,78.5135,15.3328,34.1661,41.5881,30.6633,65.0121,69.0413,64.8433,35.2435,32.7674,57.7015,79.5034,20.0667,26.5607,1261.96,43.3745
4/15/2007,41.9653,20.0823,78.5135,15.3328,34.1661,41.5881,30.6633,65.0121,69.0413,64.8433,35.2435,32.7674,57.7015,79.5034,20.0667,26.5607,1261.96,43.3745
4/16/2007,42.3595,20.311,79.2855,15.5012,34.5619,42.0681,31.0018,65.6313,69.8658,65.5405,35.6023,33.1926,58.1841,80.4473,20.2977,26.8832,1272.17,43.8605
4/17/2007,42.343,20.2824,79.3608,15.5493,34.4994,42.1589,31.048,65.5938,69.6215,65.4475,35.5585,33.1395,58.3047,80.1899,20.2647,26.9292,1266.04,43.7754
4/18/2007,42.3759,20.2824,79.5491,15.6094,34.3744,42.1848,31.048,65.6125,69.4994,65.3313,35.471,33.0199,58.2846,80.0183,20.2317,26.9062,1270.12,43.7511
4/19/2007,42.1952,20.2109,79.4926,15.6214,34.0827,42.1848,30.8633,65.1998,69.0108,64.9362,35.2872,32.8604,58.1036,79.4176,20.1327,26.8601,1259.91,43.7633
4/20/2007,42.4744,20.3682,80.1704,15.7537,34.3744,42.5221,31.0941,65.6876,69.4688,65.6567,35.5848,33.2458,58.4454,80.0183,20.3637,27.0905,1266.04,44.1764
4/21/2007,42.4744,20.3682,80.1704,15.7537,34.3744,42.5221,31.0941,65.6876,69.4688,65.6567,35.5848,33.2458,58.4454,80.0183,20.3637,27.0905,1266.04,44.1764
4/22/2007,42.4744,20.3682,80.1704,15.7537,34.3744,42.5221,31.0941,65.6876,69.4688,65.6567,35.5848,33.2458,58.4454,80.0183,20.3637,27.0905,1266.04,44.1764
4/23/2007,42.4416,20.4396,80.6411,15.6575,34.5411,42.5091,31.0633,66.0253,69.7436,65.7032,35.6023,33.2192,58.3851,80.4473,20.3307,27.1135,1261.96,44.1764
4/24/2007,42.4252,20.3968,80.6035,15.6455,34.4161,42.3794,31.0326,65.9315,69.6826,65.4475,35.5585,33.1395,57.983,80.3615,20.3967,27.0444,1264,44.2007
4/25/2007,42.7537,20.5254,81.2436,15.7778,34.6244,42.7556,31.171,66.4193,70.446,66.1215,35.8036,33.3919,58.3851,81.3055,20.5947,27.2518,1276.25,44.3586
4/26/2007,42.7701,20.6826,81.093,15.7657,34.6869,42.7556,31.4941,66.1754,70.5376,66.0518,35.8736,33.5115,58.3449,81.3913,20.5947,27.2748,1272.17,44.6016
4/27/2007,42.6715,20.6397,80.9612,15.7056,34.7702,42.6389,31.448,65.9127,70.5681,66.0053,35.7423,33.3919,58.0634,81.2626,20.4297,27.2748,1270.12,44.468
4/28/2007,42.6715,20.6397,80.9612,15.7056,34.7702,42.6389,31.448,65.9127,70.5681,66.0053,35.7423,33.3919,58.0634,81.2626,20.4297,27.2748,1270.12,44.468
4/29/2007,42.6715,20.6397,80.9612,15.7056,34.7702,42.6389,31.448,65.9127,70.5681,66.0053,35.7423,33.3919,58.0634,81.2626,20.4297,27.2748,1270.12,44.468
4/30/2007,42.1788,20.2967,79.9445,15.5853,34.1869,42.2497,30.9556,64.9746,69.4688,65.2384,35.2435,32.887,57.5407,79.9325,20.0667,27.0214,1261.96,43.8605
5/1/2007,42.1952,20.311,80.321,15.6575,34.666,42.3405,31.0326,64.9558,69.4994,65.0292,35.2872,32.9667,58.6465,79.9754,20.0336,27.1366,1259.91,44.067
5/2/2007,42.5894,20.5969,81.1683,15.7537,35.0827,42.8594,31.3557,65.7439,70.5986,65.7264,35.7423,33.3654,59.0486,81.3055,20.3967,27.3209,1274.21,44.7596
5/3/2007,42.7865,20.654,81.4507,15.8258,35.2077,42.9372,31.4941,66.1754,70.9345,66.1913,35.8123,33.4451,59.6115,81.6487,20.4297,27.5512,1276.25,44.796
5/4/2007,42.8029,20.7541,81.7143,15.8619,35.3119,43.2096,31.5711,66.4193,71.4842,66.3772,35.9436,33.578,59.8528,82.2923,20.4957,27.6203,1274.21,44.954
5/5/2007,42.8029,20.7541,81.7143,15.8619,35.3119,43.2096,31.5711,66.4193,71.4842,66.3772,35.9436,33.578,59.8528,82.2923,20.4957,27.6203,1274.21,44.954
5/6/2007,42.8029,20.7541,81.7143,15.8619,35.3119,43.2096,31.5711,66.4193,71.4842,66.3772,35.9436,33.578,59.8528,82.2923,20.4957,27.6203,1274.21,44.954
5/7/2007,42.9179,20.7684,81.8273,15.9221,35.4369,43.3394,31.5711,66.363,71.6368,66.3772,35.9436,33.6178,59.7322,82.4639,20.4627,27.6434,1266.04,44.8689
5/8/2007,42.8851,20.7398,81.8273,15.898,35.3327,43.2745,31.5864,66.4944,71.7285,66.5631,35.8998,33.5647,59.8528,82.5926,20.4297,27.5973,1259.91,44.9054
5/9/2007,43.115,20.9113,82.0721,15.9581,35.6452,43.4301,31.648,67.1135,72.0643,66.7491,36.1099,33.764,60.0941,83.0217,20.5287,27.7585,1268.08,45.1484
5/10/2007,42.5894,20.6112,80.9235,15.7417,35.1035,42.9632,31.2633,66.1379,70.9956,65.6335,35.5935,33.2059,59.3502,81.7774,20.2317,27.4591,1245.62,44.4923
5/11/2007,42.9672,20.8256,81.8085,15.874,35.4577,43.3264,31.5403,66.8884,71.759,66.3772,35.9874,33.6045,59.8528,82.6784,20.4297,27.6664,1264,44.9904
5/12/2007,42.9672,20.8256,81.8085,15.874,35.4577,43.3264,31.5403,66.8884,71.759,66.3772,35.9874,33.6045,59.8528,82.6784,20.4297,27.6664,1264,44.9904
5/13/2007,42.9672,20.8256,81.8085,15.874,35.4577,43.3264,31.5403,66.8884,71.759,66.3772,35.9874,33.6045,59.8528,82.6784,20.4297,27.6664,1264,44.9904
5/14/2007,42.8358,20.7398,81.7143,15.8499,35.2077,43.1837,31.4787,66.5507,71.2399,66.168,35.7773,33.3787,59.5914,82.0778,20.3307,27.6434,1257.87,44.7596
5/15/2007,42.7701,20.6397,81.3189,15.8258,34.9369,43.1188,31.448,66.0441,70.6597,66.0053,35.5323,33.1262,59.5512,81.3913,20.2317,27.5512,1247.66,44.5409
5/16/2007,43,20.7398,81.6578,15.9581,35.0619,43.3912,31.6326,66.3443,70.8994,66.354,35.716,33.3654,59.7925,81.6916,20.4297,27.7125,1251.75,44.8568
5/17/2007,43.0329,20.7827,81.6202,15.9702,35.3119,43.3653,31.6172,66.3067,70.9347,66.6329,35.646,33.2192,59.7925,81.7345,20.4297,27.7585,1247.66,44.8082
5/18/2007,43.2957,20.9256,82.0909,16.0784,35.8327,43.6247,31.6941,66.7195,71.5347,67.0512,35.8911,33.5115,60.1343,82.4639,20.5617,27.8968,1257.87,45.0755
5/19/2007,43.2957,20.9256,82.0909,16.0784,35.8327,43.6247,31.6941,66.7195,71.5347,67.0512,35.8911,33.5115,60.1343,82.4639,20.5617,27.8968,1257.87,45.0755
5/20/2007,43.2957,20.9256,82.0909,16.0784,35.8327,43.6247,31.6941,66.7195,71.5347,67.0512,35.8911,33.5115,60.1343,82.4639,20.5617,27.8968,1257.87,45.0755
5/21/2007,43.5092,21.1829,82.4486,16.1145,36.3535,43.8063,31.8172,67.0197,72.1346,67.2836,36.2324,33.857,60.3152,83.1504,20.7927,28.035,1270.12,45.3671
5/22/2007,43.5585,21.2115,82.4486,16.1145,36.4369,43.8582,31.8941,67.076,72.3816,67.3533,36.4337,34.0165,60.4962,83.4078,20.8588,28.058,1282.38,45.4035
