as_of,B12997,B01157,B09833,B06061,B11293,B05947,B13835,B14040,B04313,B11222,B08385,B11999,B02396,B04312,B07347,B13177,B04841,B13086,B00241,B07223,B03193,B15709,B04687,B05548,B05011,B13104,B06753,B08336,B10749,B10612,B14867,B10363,B14965,B09417,B07245,B04762,B12844,B09550,B15851,B14908,B13135,B06850,B00774,B00450,B03777,B05350,B02390,B15191,B06096,B11505
2004-03-29,27.0435,12.8188,47.2627,11.3162,22.2361,25.7928,21.0816,41.0199,48.2013,37.0241,23.0956,20.8453,40.3021,55.5466,13.3124,16.5498,1019.74,27.0453,33.4643,86.0671,202.984,15.0562,1461.39,28.1999,46.448,29.9879,33.139,34.5902,21.2106,59.1827,145.632,76.4064,209.082,51.497,39.5818,54.304,37.9502,20.2048,13.7483,28.8925,227.02,133.79,54.3995,27.0731,19.9585,42.2947,142.625,19.0193,8.98358,116.049
2004-03-28,26.7514,12.6776,46.7527,11.1839,21.8772,25.4663,20.8361,40.4945,47.4458,36.49,22.7719,20.474,39.6512,54.6688,13.1307,16.2675,1002.66,26.7294,32.6861,84.5407,200.861,14.9057,1440.45,27.8362,46.0936,29.6012,32.6692,34.1467,20.9674,58.4973,145.755,76.5939,208.303,51.497,39.6246,54.304,38.0221,20.2421,13.7609,28.8925,227.281,133.994,54.4663,27.1261,19.9755,42.3774,142.74,19.091,9.01188,116.033
2004-03-27,26.7514,12.6776,46.7527,11.1839,21.8772,25.4663,20.8361,40.4945,47.4458,36.49,22.7719,20.474,39.6512,54.6688,13.1307,16.2675,1002.66,26.7294,32.6861,84.5407,200.861,14.9057,1440.45,27.8362,46.0936,29.6012,32.6692,34.1467,20.9674,58.4973,145.755,76.5939,208.303,51.497,39.6246,54.304,38.0221,20.2421,13.7609,28.8925,227.281,133.994,54.4663,27.1261,19.9755,42.3774,142.74,19.091,9.01188,116.033
2004-03-26,26.7514,12.6776,46.7527,11.1839,21.8772,25.4663,20.8361,40.4945,47.4458,36.49,22.7719,20.474,39.6512,54.6688,13.1307,16.2675,1002.66,26.7294,32.6861,84.5407,200.861,14.9057,1440.45,27.8362,46.0936,29.6012,32.6692,34.1467,20.9674,58.4973,145.755,76.5939,208.303,51.497,39.6246,54.304,38.0221,20.2421,13.7609,28.8925,227.281,133.994,54.4663,27.1261,19.9755,42.3774,142.74,19.091,9.01188,116.033
2004-03-25,26.7387,12.6271,46.6445,11.1839,21.8088,25.365,20.8208,40.3106,47.3703,36.1696,22.7233,20.3467,39.4225,54.5986,13.0788,16.2552,999.246,26.6929,33.0196,84.4232,201.215,14.9057,1440.45,27.8622,46.0053,29.6476,32.7866,34.1815,20.941,58.4167,146.126,76.9066,208.303,51.6447,39.7102,54.304,38.1612,20.3144,13.7989,28.9567,227.979,134.3,54.6334,27.2015,20.0465,42.4824,143.254,19.1573,9.0818,116.323
2004-03-24,26.3957,12.3952,45.8408,11.0396,21.296,25.0159,20.4679,39.6144,46.1111,35.6141,22.3025,19.9011,38.8068,53.1941,12.8453,16.0342,968.5,26.2677,32.1302,82.1923,198.384,14.6951,1419.57,27.4075,45.652,29.2873,32.1259,33.625,20.6863,57.7314,146.249,76.9066,207.785,51.8416,39.753,54.304,38.1949,20.332,13.7989,28.9592,228.095,134.402,54.6868,27.1985,20.0637,42.5174,143.368,19.1573,9.11004,116.477
2004-03-23,26.5862,12.4758,46.1344,11.1118,21.3815,25.1511,20.4525,39.7852,46.1614,35.7423,22.4077,20.0178,39.0531,53.2292,12.8712,16.0956,968.5,26.2312,31.6855,82.3097,198.62,14.7954,1432.1,27.4725,45.7874,29.416,32.0378,33.7032,20.7833,58.0539,146.372,76.9066,208.044,51.8908,39.77,54.304,38.1905,20.33,13.7989,29.0445,228.065,134.488,54.6868,27.1954,20.0619,42.5111,143.482,19.1573,9.10872,116.46
2004-03-22,26.5862,12.4657,46.0726,11.1238,21.3815,25.0272,20.4219,39.7852,45.96,35.7423,22.3834,19.9966,39.0883,52.9835,12.8712,16.0587,970.209,26.2069,31.9078,82.1923,198.856,14.8355,1432.1,27.5114,45.9052,29.3517,32.1112,33.7554,20.7955,58.0539,146.249,76.9066,208.303,51.8416,39.77,54.304,38.186,20.328,13.7989,29.0445,228.036,134.387,54.6535,27.1928,20.0601,42.5047,143.482,19.1573,9.10739,116.444
2004-03-21,26.9038,12.6876,46.6908,11.2681,21.7233,25.3762,20.698,40.4157,47.0932,36.2978,22.7719,20.4209,39.7567,54.3177,13.0788,16.292,990.706,26.5593,32.3526,83.8362,200.861,15.0762,1448.8,27.8752,46.2585,29.6733,32.4783,34.1902,21.0865,58.7795,146.126,76.7503,208.822,51.6447,39.7274,54.304,38.1055,20.2867,13.7736,28.9592,227.569,134.082,54.5535,27.1632,20.0203,42.4157,143.254,19.0856,9.05797,116.259
2004-03-20,26.9038,12.6876,46.6908,11.2681,21.7233,25.3762,20.698,40.4157,47.0932,36.2978,22.7719,20.4209,39.7567,54.3177,13.0788,16.292,990.706,26.5593,32.3526,83.8362,200.861,15.0762,1448.8,27.8752,46.2585,29.6733,32.4783,34.1902,21.0865,58.7795,146.126,76.7503,208.822,51.6447,39.7274,54.304,38.1055,20.2867,13.7736,28.9592,227.569,134.082,54.5535,27.1632,20.0203,42.4157,143.254,19.0856,9.05797,116.259
2004-03-19,26.9038,12.6876,46.6908,11.2681,21.7233,25.3762,20.698,40.4157,47.0932,36.2978,22.7719,20.4209,39.7567,54.3177,13.0788,16.292,990.706,26.5593,32.3526,83.8362,200.861,15.0762,1448.8,27.8752,46.2585,29.6733,32.4783,34.1902,21.0865,58.7795,146.126,76.7503,208.822,51.6447,39.7274,54.304,38.1055,20.2867,13.7736,28.9592,227.569,134.082,54.5535,27.1632,20.0203,42.4157,143.254,19.0856,9.05797,116.259
2004-03-18,27.0689,12.7784,46.9227,11.3884,21.8943,25.5113,20.8361,40.6784,47.6473,36.4046,22.9013,20.5164,39.9854,54.9146,13.1826,16.3534,1006.08,26.7294,32.9084,84.4232,202.866,15.2066,1465.5,28.1869,46.4646,29.905,32.9188,34.5815,21.2562,59.3036,146.249,76.7503,208.822,51.7431,39.7274,54.304,38.1303,20.3003,13.7862,29.0231,227.831,134.183,54.6202,27.182,20.0341,42.4571,143.368,19.1573,9.08342,116.38
2004-03-17,27.107,12.8087,46.969,11.3643,21.9626,25.5226,20.9282,40.7835,47.748,36.6182,22.9903,20.6543,40.1086,55.0199,13.2086,16.4025,1009.5,26.8387,33.3531,84.8929,203.22,15.2066,1465.5,28.2259,46.4646,30.0079,33.0509,34.6249,21.2805,59.3843,146.372,77.0629,209.082,51.7924,39.77,54.304,38.2401,20.3375,13.8115,29.0018,228.383,134.387,54.6535,27.2069,20.0703,42.5334,143.71,19.1573,9.12514,116.533
2004-03-16,26.7895,12.6372,46.289,11.2441,21.6379,25.1736,20.5753,40.2318,46.7407,36.0414,22.6343,20.23,39.5984,53.8964,13.0269,16.1938,985.582,26.3892,32.5749,83.2491,201.215,14.986,1444.62,27.9011,46.1702,29.712,32.6692,34.2163,21.0501,58.7392,146.372,76.9066,208.563,51.7924,39.8126,54.304,38.1976,20.3354,13.8115,28.9592,228.353,134.387,54.6202,27.2041,20.068,42.5684,143.653,19.1573,9.10912,116.517
2004-03-15,26.7768,12.6372,46.1499,11.1959,21.5866,25.1173,20.4679,40.153,46.5392,35.9987,22.6424,20.2724,39.4225,53.6857,13.0269,16.1447,983.873,26.2798,32.4637,83.2491,200.743,14.9458,1440.45,27.7453,46.1408,29.4546,32.5517,34.025,20.9167,58.457,146.126,76.7503,208.822,51.5462,39.6848,54.304,38.0788,20.2746,13.7862,28.874,227.742,134.082,54.4868,27.1455,20.0282,42.438,143.139,19.1573,9.04893,116.332
2004-03-14,27.107,12.8389,46.7063,11.3162,21.9455,25.4438,20.8361,40.7178,47.5465,36.6396,23.0956,20.7922,40.1262,54.8444,13.2345,16.3902,1012.91,26.7294,33.3531,85.0103,203.574,15.1866,1457.15,28.1479,46.5235,29.8278,33.0362,34.5206,21.2199,59.1827,146.126,76.7503,209.341,51.497,39.7274,54.304,38.1123,20.2922,13.7862,28.8314,227.858,134.183,54.4868,27.1704,20.0263,42.4731,143.254,19.1573,9.04732,116.315
2004-03-13,27.107,12.8389,46.7063,11.3162,21.9455,25.4438,20.8361,40.7178,47.5465,36.6396,23.0956,20.7922,40.1262,54.8444,13.2345,16.3902,1012.91,26.7294,33.3531,85.0103,203.574,15.1866,1457.15,28.1479,46.5235,29.8278,33.0362,34.5206,21.2199,59.1827,146.126,76.7503,209.341,51.497,39.7274,54.304,38.1123,20.2922,13.7862,28.8314,227.858,134.183,54.4868,27.1704,20.0263,42.4731,143.254,19.1573,9.04732,116.315
2004-03-12,27.107,12.8389,46.7063,11.3162,21.9455,25.4438,20.8361,40.7178,47.5465,36.6396,23.0956,20.7922,40.1262,54.8444,13.2345,16.3902,1012.91,26.7294,33.3531,85.0103,203.574,15.1866,1457.15,28.1479,46.5235,29.8278,33.0362,34.5206,21.2199,59.1827,146.126,76.7503,209.341,51.497,39.7274,54.304,38.1123,20.2922,13.7862,28.8314,227.858,134.183,54.4868,27.1704,20.0263,42.4731,143.254,19.1573,9.04732,116.315
2004-03-11,26.7514,12.6372,46.0417,11.1839,21.5695,25.2299,20.5293,40.0742,46.5392,36.1482,22.6909,20.3467,39.5281,53.6857,13.0788,16.1815,988.998,26.3284,32.7973,83.6013,201.097,15.0161,1444.62,27.7972,46.2585,29.6219,32.6104,34.0945,21.0016,58.5377,146.372,76.9066,208.822,51.5462,39.7274,54.304,38.1368,20.2861,13.7989,28.9805,228.119,134.183,54.4868,27.1611,20.0399,42.4954,143.311,19.1573,9.07273,116.436
2004-03-10,27.0435,12.7582,46.629,11.3403,21.8943,25.5901,20.7594,40.5864,46.9925,36.6396,22.9499,20.6331,40.003,54.2124,13.2605,16.4025,1002.66,26.6443,33.1308,84.7755,202.984,15.2167,1465.5,28.2129,46.6413,30.1623,32.9922,34.6162,21.2805,59.344,146.496,76.9066,209.6,51.6447,39.77,54.304,38.1323,20.3037,13.8115,28.9805,228.235,134.183,54.4868,27.186,20.0381,42.5304,143.539,19.1573,9.0861,116.59
2004-03-09,27.4119,13.0003,47.3245,11.4966,22.2874,25.804,21.0663,41.3614,47.8487,37.2805,23.3464,21.0468,40.6363,55.2306,13.4421,16.6603,1023.16,27.0331,33.7979,86.3019,205.343,15.5176,1482.2,28.6415,47.1419,30.4969,33.4473,35.1293,21.62,60.2309,146.743,76.9066,210.119,51.8908,39.8126,54.304,38.2038,20.3213,13.8115,29.0871,228.35,134.285,54.4868,27.1829,20.0553,42.5241,143.824,19.1573,9.09948,116.743
2004-03-08,27.6405,13.1516,47.6954,11.5808,22.4412,26.0067,21.2044,41.7554,48.6798,37.8146,23.5568,21.2802,40.9706,56.1435,13.5719,16.7831,1036.82,27.2154,34.0202,87.1238,206.759,15.6179,1494.73,28.7974,47.3774,30.5998,33.6235,35.3293,21.7534,60.5937,146.496,76.7503,210.292,51.8908,39.7274,54.304,38.085,20.28,13.7989,29.0231,228.029,134.082,54.4201,27.1519,20.0345,42.4351,143.482,19.1573,9.06871,116.557
2004-03-07,27.7803,13.2928,47.9891,11.6529,22.783,26.1643,21.4345,42.2414,49.4605,38.2419,23.7591,21.5136,41.3048,57.0213,13.6757,16.869,1059.03,27.4948,34.7985,88.4155,208.41,15.6981,1498.9,29.0442,47.5836,30.6513,34.0053,35.6249,21.8504,60.9969,146.126,76.5939,210.292,51.7431,39.6423,54.304,38.0042,20.2388,13.7609,28.9166,227.563,133.776,54.32,27.093,19.9947,42.3047,143.139,19.0856,9.02323,116.203
2004-03-06,27.7803,13.2928,47.9891,11.6529,22.783,26.1643,21.4345,42.2414,49.4605,38.2419,23.7591,21.5136,41.3048,57.0213,13.6757,16.869,1059.03,27.4948,34.7985,88.4155,208.41,15.6981,1498.9,29.0442,47.5836,30.6513,34.0053,35.6249,21.8504,60.9969,146.126,76.5939,210.292,51.7431,39.6423,54.304,38.0042,20.2388,13.7609,28.9166,227.563,133.776,54.32,27.093,19.9947,42.3047,143.139,19.0856,9.02323,116.203
2004-03-05,27.7803,13.2928,47.9891,11.6529,22.783,26.1643,21.4345,42.2414,49.4605,38.2419,23.7591,21.5136,41.3048,57.0213,13.6757,16.869,1059.03,27.4948,34.7985,88.4155,208.41,15.6981,1498.9,29.0442,47.5836,30.6513,34.0053,35.6249,21.8504,60.9969,146.126,76.5939,210.292,51.7431,39.6423,54.304,38.0042,20.2388,13.7609,28.9166,227.563,133.776,54.32,27.093,19.9947,42.3047,143.139,19.0856,9.02323,116.203
2004-03-04,27.6532,13.2121,47.6182,11.5928,22.6463,26.0292,21.3424,42.0312,49.3094,37.7719,23.662,21.4818,41.1817,56.8808,13.5978,16.8199,1059.03,27.3733,35.0208,88.4155,208.056,15.668,1494.73,28.9922,47.4952,30.5355,34.064,35.5643,21.7413,60.755,145.015,75.9687,209.518,51.1524,39.3868,54.304,37.6857,20.0561,13.6723,28.533,226.108,132.759,53.9199,26.9441,19.8563,42.0376,141.827,18.9367,8.87213,115.478
2004-03-03,27.5643,13.1112,47.5409,11.5688,22.3728,25.9729,21.1737,41.8736,48.7302,37.2591,23.4678,21.2166,41.0233,56.2137,13.4681,16.7831,1045.37,27.1425,34.7985,87.3587,207.112,15.6079,1490.55,28.9013,47.3774,30.4583,33.9319,35.4429,21.7049,60.5534,144.768,75.9687,209.26,51.0539,39.3442,54.304,37.605,20.0345,13.6596,28.4904,225.787,132.556,53.8532,26.9131,19.8356,41.9899,141.598,18.9367,8.84143,115.292
2004-03-02,27.5135,13.1112,47.4636,11.5206,22.3899,25.9504,21.2351,41.9393,48.8057,37.4301,23.4759,21.2696,41.0057,56.3191,13.494,16.7954,1047.07,27.2154,35.0208,87.8284,206.877,15.6179,1486.38,28.8364,47.3186,30.2653,33.9025,35.3736,21.6806,60.2712,145.015,75.9687,209.26,51.1524,39.3442,53.3712,37.6385,20.0325,13.6596,28.5756,225.902,132.657,53.8532,26.9101,19.8338,41.9835,141.713,18.9367,8.85483,115.276
2004-03-01,27.5516,13.1516,47.7109,11.5447,22.4583,26.0855,21.3731,42.1232,48.9568,37.6437,23.5811,21.4181,41.1289,56.4595,13.494,16.8199,1052.2,27.3855,35.2431,88.5329,207.938,15.6781,1490.55,29.0052,47.4952,30.4583,34.1668,35.5902,21.7776,60.634,145.385,76.125,209.518,51.2508,39.3868,53.3712,37.7101,20.0893,13.6849,28.7461,226.308,132.962,53.9532,26.9629,19.87,42.0185,142.055,19.0084,8.89765,115.429
2004-02-29,27.2341,12.9297,47.0772,11.4605,22.1506,25.8265,21.0816,41.4796,47.8487,36.896,23.2736,21.068,40.5308,55.2306,13.3643,16.6358,1035.12,26.9845,34.6873,87.3587,206.405,15.5076,1478.03,28.7325,47.1419,30.2781,33.7557,35.2436,21.5958,60.1906,145.385,76.125,209.002,51.1524,39.3868,53.3712,37.7437,20.0873,13.6849,28.7248,226.277,132.962,53.9199,26.9597,19.8683,42.0536,141.941,19.0084,8.89633,115.413
2004-02-28,27.2341,12.9297,47.0772,11.4605,22.1506,25.8265,21.0816,41.4796,47.8487,36.896,23.2736,21.068,40.5308,55.2306,13.3643,16.6358,1035.12,26.9845,34.6873,87.3587,206.405,15.5076,1478.03,28.7325,47.1419,30.2781,33.7557,35.2436,21.5958,60.1906,145.385,76.125,209.002,51.1524,39.3868,53.3712,37.7437,20.0873,13.6849,28.7248,226.277,132.962,53.9199,26.9597,19.8683,42.0536,141.941,19.0084,8.89633,115.413
2004-02-27,27.2341,12.9297,47.0772,11.4605,22.1506,25.8265,21.0816,41.4796,47.8487,36.896,23.2736,21.068,40.5308,55.2306,13.3643,16.6358,1035.12,26.9845,34.6873,87.3587,206.405,15.5076,1478.03,28.7325,47.1419,30.2781,33.7557,35.2436,21.5958,60.1906,145.385,76.125,209.002,51.1524,39.3868,53.3712,37.7437,20.0873,13.6849,28.7248,226.277,132.962,53.9199,26.9597,19.8683,42.0536,141.941,19.0084,8.89633,115.413
2004-02-26,27.0562,12.8793,46.7372,11.4485,22.0993,25.6802,21.0202,41.1381,47.8236,36.725,23.1765,20.9938,40.3549,55.1604,13.3383,16.5376,1033.41,26.8995,35.0208,87.2413,205.815,15.4674,1478.03,28.7325,47.0832,30.2138,33.8144,35.2436,21.5473,60.0696,144.518,75.9687,208.486,51.1031,39.3016,53.0551,37.6154,20.02,13.647,28.597,225.81,132.556,53.7865,26.8912,19.825,41.8663,141.655,18.9,8.82275,115.025
2004-02-25,26.9038,12.7481,46.4436,11.4244,21.8943,25.4888,20.8515,40.7309,47.1688,36.4473,22.9984,20.8134,40.0206,54.423,13.1826,16.4639,1023.16,26.6929,34.6873,86.6542,204.989,15.3772,1473.85,28.6935,46.9657,30.2781,33.7997,35.2003,21.523,59.9487,144.641,75.9687,208.486,51.1524,39.3016,53.0551,37.6486,20.0374,13.6596,28.6396,225.621,132.759,53.8199,26.9164,19.8422,41.9003,141.77,18.9715,8.8478,115.176
2004-02-24,26.7641,12.6271,46.0572,11.3884,21.7917,25.3537,20.6827,40.3894,46.4636,35.8277,22.7719,20.527,39.616,53.6506,13.1048,16.3657,1012.91,26.5107,34.2426,85.8323,203.81,15.3069,1469.68,28.5766,46.7778,30.3554,33.6823,35.053,21.4502,59.7068,144.641,76.0154,207.97,51.1524,39.3016,53.0551,37.6059,20.0352,13.647,28.7176,225.446,132.657,53.7516,26.9132,19.8214,41.8932,141.713,18.9,8.84647,115.159
2004-02-23,26.7895,12.6271,45.9799,11.4124,21.7404,25.3087,20.6827,40.4551,46.9421,35.7636,22.7719,20.4846,39.6864,54.1772,13.1048,16.378,1016.33,26.4864,34.4649,86.1845,204.164,15.2869,1473.85,28.6285,46.8365,30.4068,33.6382,35.1136,21.4745,59.8681,144.641,75.8596,208.228,51.0047,39.272,53.0551,37.5631,20.0135,13.647,28.5904,225.416,132.556,53.7516,26.8821,19.8195,41.8861,141.599,18.9,8.83044,115.142
2004-02-22,26.9546,12.7885,46.289,11.4365,22.0652,25.4438,20.8822,40.8885,47.7984,36.1268,23.0551,20.8347,40.0558,55.1604,13.2864,16.4884,1036.82,26.7294,35.0208,87.4761,205.579,15.337,1473.85,28.7065,47.0127,30.5355,33.8585,35.209,21.4866,59.989,144.518,75.7039,208.744,50.9554,39.2296,53.0551,37.4824,19.9722,13.6216,28.548,225.095,132.25,53.6517,26.8511,19.7988,41.8379,141.371,18.9,8.79931,114.956
2004-02-21,26.9546,12.7885,46.289,11.4365,22.0652,25.4438,20.8822,40.8885,47.7984,36.1268,23.0551,20.8347,40.0558,55.1604,13.2864,16.4884,1036.82,26.7294,35.0208,87.4761,205.579,15.337,1473.85,28.7065,47.0127,30.5355,33.8585,35.209,21.4866,59.989,144.518,75.7039,208.744,50.9554,39.2296,53.0551,37.4824,19.9722,13.6216,28.548,225.095,132.25,53.6517,26.8511,19.7988,41.8379,141.371,18.9,8.79931,114.956
2004-02-20,26.9546,12.7885,46.289,11.4365,22.0652,25.4438,20.8822,40.8885,47.7984,36.1268,23.0551,20.8347,40.0558,55.1604,13.2864,16.4884,1036.82,26.7294,35.0208,87.4761,205.579,15.337,1473.85,28.7065,47.0127,30.5355,33.8585,35.209,21.4866,59.989,144.518,75.7039,208.744,50.9554,39.2296,53.0551,37.4824,19.9722,13.6216,28.548,225.095,132.25,53.6517,26.8511,19.7988,41.8379,141.371,18.9,8.79931,114.956
2004-02-19,27.0943,12.8893,46.4899,11.4605,22.2532,25.5901,20.9895,41.125,48.1509,36.255,23.1522,20.9726,40.4076,55.5466,13.3643,16.5867,1045.37,26.863,35.4655,87.8284,206.169,15.3671,1478.03,28.7714,47.1301,30.5741,33.9172,35.2956,21.5836,60.1906,144.887,75.8596,209.002,51.1031,39.3143,53.0551,37.5819,20.0049,13.647,28.7813,225.5,132.539,53.7516,26.897,19.8126,41.8989,141.826,18.8942,8.83925,115.242
2004-02-18,27.2341,13.0003,46.799,11.4966,22.5266,25.6802,21.143,41.5584,48.8057,36.5541,23.395,21.2908,40.4604,56.284,13.4681,16.6726,1060.74,27.0574,35.3543,89.1199,206.995,15.3772,1482.2,28.8883,47.2476,30.7543,34.1081,35.4429,21.62,60.3922,145.01,75.8596,209.002,51.0539,39.3143,53.0551,37.5771,20.0027,13.647,28.8025,225.47,132.438,53.7516,26.8937,19.8108,41.8918,141.94,18.8942,8.83792,115.225
2004-02-17,27.323,13.0608,46.9227,11.5327,22.5779,25.7815,21.2197,41.6241,48.9064,36.2978,23.4678,21.4075,40.7771,56.4244,13.494,16.6726,1053.91,27.1668,35.0208,89.3548,207.348,15.4273,1486.38,29.0182,47.277,30.9215,34.1374,35.5989,21.7291,60.634,145.133,75.8596,209.518,51.0047,39.3143,53.0551,37.5344,20.0005,13.647,28.9509,225.439,132.438,53.7516,26.891,19.8091,41.8847,142.054,18.8942,8.83648,115.039
2004-02-16,27.107,12.9095,46.4126,11.4605,22.2874,25.5901,21.0509,41.322,48.5539,35.8491,23.225,21.0893,40.1086,56.0031,13.3643,16.5376,1038.53,26.9481,34.5761,88.298,205.697,15.2768,1473.85,28.7325,47.042,30.7157,33.8438,35.2523,21.5473,60.1503,145.01,76.0154,209.002,50.9062,39.3143,53.0551,37.5676,20.018,13.647,28.8661,225.409,132.438,53.7183,26.891,19.8263,41.8436,141.997,18.8942,8.8352,115.19
2004-02-15,27.107,12.9095,46.4126,11.4605,22.2874,25.5901,21.0509,41.322,48.5539,35.8491,23.225,21.0893,40.1086,56.0031,13.3643,16.5376,1038.53,26.9481,34.5761,88.298,205.697,15.2768,1473.85,28.7325,47.042,30.7157,33.8438,35.2523,21.5473,60.1503,145.01,76.0154,209.002,50.9062,39.3143,53.0551,37.5676,20.018,13.647,28.8661,225.409,132.438,53.7183,26.891,19.8263,41.8436,141.997,18.8942,8.8352,115.19
2004-02-14,27.107,12.9095,46.4126,11.4605,22.2874,25.5901,21.0509,41.322,48.5539,35.8491,23.225,21.0893,40.1086,56.0031,13.3643,16.5376,1038.53,26.9481,34.5761,88.298,205.697,15.2768,1473.85,28.7325,47.042,30.7157,33.8438,35.2523,21.5473,60.1503,145.01,76.0154,209.002,50.9062,39.3143,53.0551,37.5676,20.018,13.647,28.8661,225.409,132.438,53.7183,26.891,19.8263,41.8436,141.997,18.8942,8.8352,115.19
2004-02-13,27.107,12.9095,46.4126,11.4605,22.2874,25.5901,21.0509,41.322,48.5539,35.8491,23.225,21.0893,40.1086,56.0031,13.3643,16.5376,1038.53,26.9481,34.5761,88.298,205.697,15.2768,1473.85,28.7325,47.042,30.7157,33.8438,35.2523,21.5473,60.1503,145.01,76.0154,209.002,50.9062,39.3143,53.0551,37.5676,20.018,13.647,28.8661,225.409,132.438,53.7183,26.891,19.8263,41.8436,141.997,18.8942,8.8352,115.19
2004-02-12,27.2087,12.9801,46.5826,11.4966,22.4754,25.6464,21.2044,41.5059,48.9568,36.2978,23.395,21.3438,40.4428,56.4946,13.4421,16.6112,1048.78,27.1546,35.0208,89.2374,206.759,15.3571,1482.2,28.8883,47.1889,30.8829,34.064,35.4429,21.6321,60.3115,144.764,75.8596,209.002,50.8569,39.2296,53.0551,37.4734,19.9702,13.6343,28.8237,225.089,132.235,53.685,26.85,19.7815,41.7811,141.713,18.8865,8.81522,114.953
2004-02-11,27.2976,13.0104,46.5826,11.4966,22.5608,25.6464,21.2964,41.5847,49.2842,36.6182,23.4921,21.4287,40.6187,56.8457,13.4421,16.6235,1053.91,27.2761,35.4655,89.8245,207.23,15.3772,1486.38,29.0312,47.277,31.0245,34.2549,35.6162,21.7291,60.3115,144.887,75.8596,209.002,50.8569,39.2296,53.0551,37.5446,19.9876,13.647,28.8449,225.349,132.337,53.7516,26.8745,19.7988,41.8152,141.713,18.958,8.84252,114.936
2004-02-10,27.0943,12.8994,46.0881,11.3763,22.3557,25.4663,21.0816,41.1512,48.7805,36.1696,23.306,21.2484,40.179,56.284,13.3383,16.5376,1040.24,26.9845,35.132,88.8851,205.815,15.2468,1473.85,28.7195,46.954,30.677,33.9319,35.2263,21.523,59.9084,144.272,75.7039,208.228,50.66,39.1025,53.0551,37.3882,19.9072,13.5963,28.6752,224.594,131.931,53.5852,26.7879,19.7402,41.7258,141.201,18.8865,8.78261,114.582
2004-02-09,26.9292,12.849,45.8871,11.3403,22.2361,25.41,21.0049,41.033,48.7302,36.02,23.1036,21.015,39.8799,56.2137,13.2864,16.4516,1033.41,26.8995,34.9096,88.4155,204.871,15.1063,1465.5,28.5766,46.8659,30.6642,33.7704,35.053,21.4017,59.6262,144.518,75.7039,207.97,50.7093,39.1449,53.0551,37.4595,19.9442,13.6216,28.6752,224.998,132.134,53.6185,26.8125,19.7763,41.7187,141.428,18.8865,8.81057,114.902
2004-02-08,26.8276,12.7784,45.7481,11.3523,22.1677,25.365,20.9742,40.8885,48.6294,36.0841,23.0227,20.9301,39.6688,56.1084,13.2864,16.4271,1023.16,26.863,35.132,88.5329,204.989,15.0562,1465.5,28.6415,46.8365,30.677,33.9172,35.131,21.4017,59.5455,144.149,75.7039,207.454,50.5123,39.1025,53.0551,37.379,19.9029,13.5837,28.5904,224.532,131.931,53.5852,26.8093,19.7366,41.6704,141.144,18.8865,8.77996,114.548
2004-02-07,26.8276,12.7784,45.7481,11.3523,22.1677,25.365,20.9742,40.8885,48.6294,36.0841,23.0227,20.9301,39.6688,56.1084,13.2864,16.4271,1023.16,26.863,35.132,88.5329,204.989,15.0562,1465.5,28.6415,46.8365,30.677,33.9172,35.131,21.4017,59.5455,144.149,75.7039,207.454,50.5123,39.1025,53.0551,37.379,19.9029,13.5837,28.5904,224.532,131.931,53.5852,26.8093,19.7366,41.6704,141.144,18.8865,8.77996,114.548
2004-02-06,26.8276,12.7784,45.7481,11.3523,22.1677,25.365,20.9742,40.8885,48.6294,36.0841,23.0227,20.9301,39.6688,56.1084,13.2864,16.4271,1023.16,26.863,35.132,88.5329,204.989,15.0562,1465.5,28.6415,46.8365,30.677,33.9172,35.131,21.4017,59.5455,144.149,75.7039,207.454,50.5123,39.1025,53.0551,37.379,19.9029,13.5837,28.5904,224.532,131.931,53.5852,26.8093,19.7366,41.6704,141.144,18.8865,8.77996,114.548
2004-02-05,26.4973,12.5666,44.9598,11.2561,21.6892,25.0497,20.5753,40.1398,47.5214,35.3791,22.5695,20.4103,39.2466,54.8444,13.0529,16.2306,997.538,26.3284,34.1314,86.7716,202.395,14.9258,1448.8,28.2908,46.4548,30.394,33.4033,34.6977,21.1835,58.9811,143.657,75.3923,207.112,50.3154,39.0178,53.0551,37.2512,19.8182,13.5457,28.3571,223.777,131.525,53.4188,26.716,19.6743,41.6293,140.461,18.8092,8.71736,114.159
2004-02-04,26.4465,12.5263,44.9135,11.2441,21.655,25.1173,20.4679,40.0479,47.3703,35.315,22.4805,20.2618,39.1586,54.6688,13.0269,16.1447,994.122,26.2191,34.2426,86.5368,202.041,14.9659,1444.62,28.2259,46.4548,30.4454,33.4914,34.6283,21.0986,59.1021,144.026,75.5481,207.626,50.4631,39.1025,53.0551,37.3604,19.8747,13.5837,28.4419,224.471,131.728,53.452,26.7685,19.7104,41.7045,140.802,18.8092,8.74524,114.479
