as_of,B14867,B10363,B14965,B09417,B07245,B04762,B12844,B09550,B15851,B14908,B13135,B06850,B00774,B00450,B03777,B05350,B02390,B15191,B06096,B11505
12/4/2014,278.127,109.237,423.936,83.5359,73.0987,110.298,67.2326,31.2997,22.9949,60.764,415.483,175.775,84.8496,42.0997,33.0371,75.1617,266.749,36.4999,22.2421,204.201
12/5/2014,277.284,109.202,423.557,83.3234,72.9453,110.298,67.1206,31.2475,22.95,60.5745,414.498,175.454,84.6906,42.0168,32.9527,75.094,266.181,36.5134,22.2164,203.705
12/6/2014,277.284,109.202,423.557,83.3234,72.9453,110.298,67.1206,31.2475,22.95,60.5745,414.498,175.454,84.6906,42.0168,32.9527,75.094,266.181,36.5134,22.2164,203.705
12/7/2014,277.284,109.202,423.557,83.3234,72.9453,110.298,67.1206,31.2475,22.95,60.5745,414.498,175.454,84.6906,42.0168,32.9527,75.094,266.181,36.5134,22.2164,203.705
12/8/2014,277.284,109.269,422.566,83.4296,72.9453,110.298,67.1975,31.2794,22.9725,60.4798,414.887,175.454,84.9027,42.0624,33.0156,75.1882,266.181,36.5179,22.3212,204.007
12/9/2014,277.073,109.397,421.575,83.3234,72.8686,110.298,67.14,31.3111,22.9949,60.5745,414.672,175.194,84.9557,42.108,33.0178,75.0464,266.276,36.5227,22.3577,203.748
12/10/2014,276.651,109.406,419.536,83.3234,72.9453,110.298,67.145,31.3428,22.9949,60.5271,414.715,174.712,85.1678,42.1975,33.0808,75.0533,266.276,36.528,22.3944,204.05
12/11/2014,276.229,109.312,419.089,83.3234,72.7919,110.298,67.0866,31.3153,22.9949,60.4324,414.244,174.551,85.1148,42.1553,33.0526,74.9858,265.897,36.4068,22.3969,203.791
12/12/2014,276.019,109.397,417.156,83.3234,72.8686,110.298,67.1653,31.3807,23.0174,60.3377,414.543,174.39,85.38,42.2481,33.1503,75.0668,265.992,36.4205,22.5081,204.417
12/13/2014,276.019,109.397,417.156,83.3234,72.8686,110.298,67.1653,31.3807,23.0174,60.3377,414.543,174.39,85.38,42.2481,33.1503,75.0668,265.992,36.4205,22.5081,204.417
12/14/2014,276.019,109.397,417.156,83.3234,72.8686,110.298,67.1653,31.3807,23.0174,60.3377,414.543,174.39,85.38,42.2481,33.1503,75.0668,265.992,36.4205,22.5081,204.417
12/15/2014,274.964,109.347,415.119,83.0045,72.6385,110.298,67.0434,31.3533,22.9949,60.1483,413.643,173.747,85.3269,42.2059,33.0918,74.9389,265.424,36.2993,22.4767,203.597
12/16/2014,274.336,109.36,413.082,82.792,72.5618,110.298,67.0485,31.3554,22.9949,60.1483,413.313,173.264,85.38,42.2953,33.1243,74.7972,265.329,36.178,22.5133,203.619
12/17/2014,274.974,109.247,416.269,82.8982,72.5618,110.298,66.9899,31.3279,22.9667,60.1956,413.098,173.747,85.0618,42.1653,33.0658,74.6555,265.14,36.1825,22.3794,203.079
12/18/2014,275.826,109.191,421.024,83.1108,72.6385,110.298,66.9949,31.3004,22.9667,60.3851,413.398,174.39,85.0088,42.1232,33.0072,74.8849,265.708,36.1871,22.3819,203.101
12/19/2014,276.464,109.335,422.459,83.3234,72.8686,110.298,67.0723,31.336,22.9897,60.4395,414.473,174.551,85.1678,42.1724,33.0745,75.1144,265.992,36.3844,22.4918,203.726
12/20/2014,276.464,109.335,422.459,83.3234,72.8686,110.298,67.0723,31.336,22.9897,60.4395,414.473,174.551,85.1678,42.1724,33.0745,75.1144,265.992,36.3844,22.4918,203.726
12/21/2014,276.464,109.335,422.459,83.3234,72.8686,110.298,67.0723,31.336,22.9897,60.4395,414.473,174.551,85.1678,42.1724,33.0745,75.1144,265.992,36.3844,22.4918,203.726
12/22/2014,277.103,109.403,423.043,83.4275,72.9453,110.298,67.1404,31.3676,23.0357,60.4878,414.858,174.712,85.2739,42.1741,33.107,75.2832,266.181,36.389,22.5966,204.028
12/23/2014,276.251,109.24,423.096,83.3179,72.7152,110.298,66.9543,31.2515,22.9437,60.3913,413.61,174.873,84.9027,42.0442,32.9877,74.993,265.613,36.2671,22.3595,203.208
12/24/2014,276.251,109.257,423.198,83.2083,72.7919,110.987,66.9634,31.2557,22.9437,60.4395,413.91,174.712,84.9557,42.0476,33.0223,75.074,265.708,36.2762,22.3989,203.532
12/25/2014,276.251,109.257,423.198,83.2083,72.7919,110.987,66.9634,31.2557,22.9437,60.4395,413.91,174.712,84.9557,42.0476,33.0223,75.074,265.708,36.2762,22.3989,203.532
12/26/2014,276.677,109.342,423.883,83.3179,72.8341,110.987,67.0406,31.2918,22.9667,60.4878,414.51,174.712,85.0088,42.0966,33.0287,75.1618,266.011,36.4163,22.4407,203.596
12/27/2014,276.677,109.342,423.883,83.3179,72.8341,110.987,67.0406,31.2918,22.9667,60.4878,414.51,174.712,85.0088,42.0966,33.0287,75.1618,266.011,36.4163,22.4407,203.596
12/28/2014,276.677,109.342,423.883,83.3179,72.8341,110.987,67.0406,31.2918,22.9667,60.4878,414.51,174.712,85.0088,42.0966,33.0287,75.1618,266.011,36.4163,22.4407,203.596
12/29/2014,276.89,109.475,424.471,83.2083,72.9884,110.987,67.1135,31.3234,23.0127,60.536,415.151,174.712,85.2202,42.1545,33.0916,75.3306,266.202,36.4206,22.546,204.179
12/30/2014,277.315,109.6,423.991,83.3179,73.0655,110.987,67.1811,31.3549,23.0357,60.6325,415.451,174.551,85.3264,42.1559,33.1242,75.4119,266.489,36.4252,22.617,204.481
12/31/2014,277.528,109.616,424.042,83.4275,73.0655,123.418,67.2556,31.3865,23.0586,60.5842,415.493,174.712,85.4327,42.2014,33.1589,75.4187,266.584,36.4297,22.6563,204.783
1/1/2015,277.528,109.616,424.042,83.4275,73.0655,123.418,67.2556,31.3885,23.0586,60.5842,415.493,174.712,85.4327,42.2014,33.1589,75.4187,266.584,36.4297,22.6563,204.783
1/2/2015,277.741,109.76,424.195,83.6468,73.297,123.418,67.355,31.4536,23.1046,60.4878,416.355,174.873,85.6452,42.2499,33.2262,75.581,266.68,36.5701,22.7665,205.41
1/3/2015,277.741,109.76,424.195,83.6468,73.297,123.418,67.355,31.4536,23.1046,60.4878,416.355,174.873,85.6452,42.2499,33.2262,75.581,266.68,36.5701,22.7665,205.41
1/4/2015,277.741,109.76,424.195,83.6468,73.297,123.418,67.355,31.4536,23.1046,60.4878,416.355,174.873,85.6452,42.2499,33.2262,75.581,266.68,36.5701,22.7665,205.41
1/5/2015,277.954,110.007,422.644,84.0853,73.3742,123.418,67.4869,31.5445,23.1736,60.4878,417,174.712,85.964,42.3393,33.2892,75.7502,266.871,36.5745,22.9744,205.994
1/6/2015,278.38,110.137,421.626,84.3046,73.5285,123.418,67.6188,31.6057,23.2426,60.4878,417.82,174.551,86.2828,42.4727,33.413,75.9058,267.254,36.7059,23.1481,206.578
1/7/2015,279.018,110.203,423.281,84.5238,73.5285,123.418,67.687,31.6372,23.2196,60.5842,417.862,174.551,86.2828,42.4742,33.3847,75.9871,267.541,36.7103,23.1506,206.6
1/8/2015,279.018,109.921,425.471,84.5238,73.5285,123.418,67.5642,31.58,23.1966,60.6807,417.644,174.873,86.0703,42.4317,33.3259,75.8449,267.636,36.7148,22.9819,206.059
1/9/2015,279.444,110.066,425.626,84.5238,73.7599,123.418,67.7051,31.6453,23.2196,60.729,418.464,175.034,86.2828,42.4803,33.4236,76.0005,268.019,36.7282,23.0921,206.968
1/10/2015,279.444,110.066,425.626,84.5238,73.7599,123.418,67.7051,31.6453,23.2196,60.729,418.464,175.034,86.2828,42.4803,33.4236,76.0005,268.019,36.7282,23.0921,206.968
1/11/2015,279.444,110.066,425.626,84.5238,73.7599,123.418,67.7051,31.6453,23.2196,60.729,418.464,175.034,86.2828,42.4803,33.4236,76.0005,268.019,36.7282,23.0921,206.968
1/12/2015,279.657,110.136,425.142,84.5238,73.7599,123.418,67.835,31.7066,23.2656,60.6807,418.847,175.194,86.5484,42.5697,33.4561,76.1696,268.21,36.8596,23.2658,207.271
1/13/2015,279.657,110.21,425.732,84.7431,73.7599,123.418,67.902,31.7085,23.2885,60.6807,418.889,175.034,86.6016,42.5712,33.4581,76.1019,268.114,36.8641,23.2683,207.011
1/14/2015,280.082,110.337,424.717,84.7431,73.8371,123.418,68.0327,31.7697,23.3115,60.7772,419.19,174.873,86.7078,42.6606,33.5211,76.0341,268.497,36.8685,23.3051,207.314
1/15/2015,280.508,110.319,424.236,85.4008,74.0685,123.418,68.1634,31.7716,23.3575,60.8254,420.528,175.034,86.9203,42.7499,33.6449,76.1153,268.879,36.8729,23.4102,208.46
1/16/2015,280.082,110.294,425.512,85.1816,73.8371,123.418,68.0489,31.7204,23.2885,60.8254,419.273,174.873,86.7078,42.7115,33.5317,75.9731,268.688,36.7636,23.3171,207.422
1/17/2015,280.082,110.294,425.512,85.1816,73.8371,123.418,68.0489,31.7204,23.2885,60.8254,419.273,174.873,86.7078,42.7115,33.5317,75.9731,268.688,36.7636,23.3171,207.422
1/18/2015,280.082,110.294,425.512,85.1816,73.8371,123.418,68.0489,31.7204,23.2885,60.8254,419.273,174.873,86.7078,42.7115,33.5317,75.9731,268.688,36.7636,23.3171,207.422
1/19/2015,280.082,110.294,425.512,85.1816,73.8371,123.418,68.0489,31.7204,23.2885,60.8254,419.273,174.873,86.7078,42.7115,33.5317,75.9731,268.688,36.7636,23.3171,207.422
1/20/2015,280.295,110.363,425.565,85.072,73.9914,123.418,68.1159,31.7224,23.3115,60.729,420.218,174.873,86.8141,42.713,33.5642,76.1488,268.497,36.768,23.3879,208.006
1/21/2015,280.082,110.208,426.152,84.9623,73.7599,123.418,67.9917,31.6948,23.2885,60.5842,419.481,174.873,86.6547,42.6705,33.5055,76.0811,268.019,36.7724,23.2876,207.184
1/22/2015,280.295,110.191,427.273,85.5105,73.8371,123.418,67.9311,31.6672,23.2885,60.536,419.523,175.034,86.4953,42.584,33.5076,76.0878,268.019,36.7768,23.2215,207.486
1/23/2015,281.359,110.414,427.964,85.8394,74.0685,123.418,68.1314,31.7619,23.3575,60.6325,420.601,175.656,86.9203,42.7202,33.6051,76.3922,268.401,36.9171,23.4691,208.395
1/24/2015,281.359,110.414,427.964,85.8394,74.0685,123.418,68.1314,31.7619,23.3575,60.6325,420.601,175.656,86.9203,42.7202,33.6051,76.3922,268.401,36.9171,23.4691,208.395
1/25/2015,281.359,110.414,427.964,85.8394,74.0685,123.418,68.1314,31.7619,23.3575,60.6325,420.601,175.656,86.9203,42.7202,33.6051,76.3922,268.401,36.9171,23.4691,208.395
1/26/2015,281.359,110.394,429.086,85.7297,74.0732,123.418,68.0708,31.7638,23.3345,60.6325,420.724,175.818,86.9735,42.6777,33.5768,76.4123,268.306,36.7946,23.4715,208.417
1/27/2015,281.572,110.386,428.603,85.7297,74.1506,123.418,68.1392,31.7657,23.3345,60.729,420.765,175.656,86.9203,42.7229,33.6093,76.4189,268.342,36.7991,23.4739,208.438
1/28/2015,282.359,110.67,428.655,86.0586,74.4602,123.418,68.4009,31.8861,23.4265,60.6325,422.103,176.463,87.4516,42.8563,33.7331,76.7232,268.725,37.0574,23.7539,209.585
1/29/2015,282.146,110.603,429.241,85.949,74.3054,123.418,68.3403,31.8585,23.4035,60.5042,421.625,176.14,87.2995,42.8138,33.6744,76.6553,268.534,36.935,23.6875,209.044
1/30/2015,282.146,110.797,428.33,86.2779,74.615,126.23,68.5436,31.9512,23.4495,60.5042,423.264,176.463,87.7254,42.9061,33.833,76.8178,268.725,37.0756,23.8664,210.234
1/31/2015,282.146,110.797,428.33,86.2779,74.615,126.23,68.5436,31.9512,23.4495,60.5042,423.264,176.463,87.7254,42.9061,33.833,76.8178,268.725,37.0756,23.8664,210.234
2/1/2015,282.146,110.797,428.33,86.2779,74.615,126.23,68.5436,31.9512,23.4495,60.5042,423.264,176.463,87.7254,42.9061,33.833,76.8178,268.725,37.0756,23.8664,210.234
2/2/2015,282.146,110.813,428.925,86.0586,74.615,126.23,68.5488,31.9531,23.4495,60.6493,423.094,176.463,87.7254,42.9094,33.8048,76.9799,269.013,37.0807,23.8688,209.978
2/3/2015,281.72,110.651,429.52,85.8394,74.3828,126.23,68.3629,31.8367,23.3575,60.746,422.099,176.14,87.2463,42.779,33.6852,76.6879,268.629,36.9583,23.562,209.156
2/4/2015,281.506,110.543,430.116,85.949,74.4602,111.203,68.3665,31.8389,23.3575,60.6009,422.405,176.301,87.2463,42.7368,33.6875,76.6942,268.438,36.9632,23.5644,209.462
2/5/2015,281.72,110.367,430.712,85.6201,74.3828,111.203,68.3711,31.8114,23.3575,60.7944,421.929,176.463,87.1931,42.7385,33.6594,76.7008,268.629,36.9682,23.4982,209.204
2/6/2015,280.44,110.032,430.88,85.5105,74.1506,111.203,68.0658,31.6402,23.2656,60.5042,420.413,175.979,86.714,42.5235,33.5139,76.5579,267.863,36.8556,23.2991,208.147
2/7/2015,280.44,110.032,430.88,85.5105,74.1506,111.203,68.0658,31.6402,23.2656,60.5042,420.413,175.979,86.714,42.5235,33.5139,76.5579,267.863,36.8556,23.2991,208.147
2/8/2015,280.44,110.032,430.88,85.5105,74.1506,111.203,68.0658,31.6402,23.2656,60.5042,420.413,175.979,86.714,42.5235,33.5139,76.5579,267.863,36.8556,23.2991,208.147
2/9/2015,280.653,110.099,430.399,85.4008,74.0732,111.203,68.007,31.6424,23.2656,60.5525,420.548,175.656,86.714,42.5252,33.4857,76.6521,267.863,36.8605,23.3015,208.171
2/10/2015,279.587,109.989,430.99,85.4008,73.9958,111.203,67.9466,31.5853,23.2196,60.4558,419.812,175.172,86.5011,42.4828,33.4576,76.5093,267.575,36.7381,23.1664,207.913
2/11/2015,279.374,109.94,431.057,85.4008,73.9958,111.203,67.8901,31.5874,23.2426,60.3591,420.117,175.172,86.5543,42.4405,33.4294,76.5157,267.384,36.743,23.205,207.654
2/12/2015,279.8,110.008,432.183,85.1816,74.0732,111.203,67.9585,31.5896,23.2656,60.6009,420.163,175.334,86.6075,42.4861,33.4621,76.5966,267.863,36.748,23.2071,207.961
2/13/2015,279.587,110,432.936,85.2912,73.9184,111.203,67.9129,31.5688,23.2426,60.6493,419.687,175.334,86.3946,42.4487,33.4101,76.4536,267.767,36.7679,23.0792,207.21
2/14/2015,279.587,110,432.936,85.2912,73.9184,111.203,67.9129,31.5688,23.2426,60.6493,419.687,175.334,86.3946,42.4487,33.4101,76.4536,267.767,36.7679,23.0792,207.21
2/15/2015,279.587,110,432.936,85.2912,73.9184,111.203,67.9129,31.5688,23.2426,60.6493,419.687,175.334,86.3946,42.4487,33.4101,76.4536,267.767,36.7679,23.0792,207.21
2/16/2015,279.587,110,432.936,85.2912,73.9184,111.203,67.9129,31.5688,23.2426,60.6493,419.687,175.334,86.3946,42.4487,33.4101,76.4536,267.767,36.7679,23.0792,207.21
2/17/2015,278.521,109.719,432.992,85.072,73.7636,111.203,67.5983,31.4228,23.1506,60.6009,418.826,174.366,85.9155,42.2744,33.321,76.1807,267.288,36.6454,22.8067,206.669
2/18/2015,279.587,109.908,434.12,85.2912,73.9184,111.203,67.8578,31.5437,23.2426,60.6493,419.651,175.011,86.2881,42.4079,33.3843,76.4857,267.863,36.7778,22.9809,207.258
2/19/2015,278.947,109.858,434.175,85.072,73.841,111.203,67.735,31.4866,23.1966,60.5525,419.174,174.85,86.1284,42.3215,33.3561,76.4174,267.479,36.6553,22.9146,207.282
2/20/2015,278.947,109.886,434.874,85.072,73.9958,111.203,67.6849,31.4933,23.1966,60.5525,419.218,174.829,86.0752,42.3263,33.3631,76.4983,267.575,36.6702,22.9218,207.354
2/21/2015,278.947,109.886,434.874,85.072,73.9958,111.203,67.6849,31.4933,23.1966,60.5525,419.218,174.829,86.0752,42.3263,33.3631,76.4983,267.575,36.6702,22.9218,207.354
2/22/2015,278.947,109.886,434.874,85.072,73.9958,111.203,67.6849,31.4933,23.1966,60.5525,419.218,174.829,86.0752,42.3263,33.3631,76.4983,267.575,36.6702,22.9218,207.354
2/23/2015,279.587,110.074,435.47,85.1816,74.1506,111.203,67.881,31.5845,23.2656,60.6493,420.389,175.476,86.4478,42.4159,33.4263,76.7411,268.054,36.8025,23.1653,207.942
2/24/2015,280.867,110.263,436.063,85.4008,74.4633,111.203,68.077,31.6758,23.3345,60.8427,421.733,176.284,86.8737,42.5495,33.5506,76.971,268.78,36.9349,23.3056,209.095
2/25/2015,281.01,110.404,437.215,85.1816,74.6186,111.203,68.1483,31.7076,23.3805,60.8911,422.297,176.446,86.9801,42.5512,33.5832,77.0518,268.876,37.0674,23.4142,209.683
2/26/2015,280.582,110.432,437.273,85.1816,74.3856,111.203,68.0264,31.6505,23.3345,60.7537,421.3,176.284,86.7816,42.4646,33.4941,77.0579,268.492,36.9448,23.3138,208.579
2/27/2015,281.223,110.485,437.429,85.6201,74.5409,126.218,68.1061,31.6867,23.3575,60.8022,422.169,176.608,86.835,42.5118,33.5617,77.0693,268.588,37.0862,23.3603,209.213
2/28/2015,281.223,110.485,437.429,85.6201,74.5409,126.218,68.1061,31.6867,23.3575,60.8022,422.169,176.608,86.835,42.5118,33.5617,77.0693,268.588,37.0862,23.3603,209.213
3/1/2015,281.223,110.485,437.429,85.6201,74.5409,126.218,68.1061,31.6867,23.3575,60.8022,422.169,176.608,86.835,42.5118,33.5617,77.0693,268.588,37.0862,23.3603,209.213
3/2/2015,280.155,110.375,438.016,85.4008,74.308,126.218,67.9185,31.5697,23.2885,60.6568,420.945,176.446,86.4616,42.3827,33.4417,76.857,268.012,36.9627,23.156,208.383
3/3/2015,279.727,110.268,437.526,85.4008,74.2303,126.218,67.7945,31.5419,23.2656,60.6083,420.463,176.284,86.3016,42.3402,33.4134,76.788,267.724,36.8393,23.0549,208.121
3/4/2015,279.3,110.337,436.509,85.5105,74.2303,113.649,67.8626,31.5439,23.2656,60.6083,420.501,176.123,86.3016,42.3418,33.4155,76.7192,267.724,36.8437,23.0573,208.143
3/5/2015,279.3,110.406,437.638,85.5105,74.308,113.649,67.8669,31.5756,23.2885,60.5113,420.801,175.961,86.3549,42.3874,33.4176,76.8,267.532,36.8481,23.0597,208.448
3/6/2015,277.377,110.069,435.102,85.6201,73.8421,113.649,67.5597,31.4035,23.1506,60.0749,418.752,175.152,85.7682,42.1718,33.2406,76.5067,266.187,36.6059,22.7565,206.814
3/7/2015,277.377,110.069,435.102,85.6201,73.8421,113.649,67.5597,31.4035,23.1506,60.0749,418.752,175.152,85.7682,42.1718,33.2406,76.5067,266.187,36.6059,22.7565,206.814
3/8/2015,277.377,110.069,435.102,85.6201,73.8421,113.649,67.5597,31.4035,23.1506,60.0749,418.752,175.152,85.7682,42.1718,33.2406,76.5067,266.187,36.6059,22.7565,206.814
3/9/2015,277.163,110.137,435.148,85.4008,73.9974,113.649,67.6919,31.4352,23.1966,60.0749,419.39,175.152,85.9282,42.2175,33.3038,76.5246,266.187,36.7382,22.8624,207.402
3/10/2015,277.163,110.326,434.131,85.6201,74.075,113.649,67.7593,31.5262,23.2426,59.9295,419.69,175.476,86.2483,42.3513,33.367,76.6803,266.091,36.7426,23.0026,207.707
3/11/2015,277.377,110.409,434.719,85.8394,74.1527,113.649,67.8275,31.5579,23.2656,59.881,420.252,175.799,86.3549,42.3531,33.4301,76.7611,266.379,36.7477,23.1083,208.012
3/12/2015,277.377,110.426,435.85,85.4008,74.1527,113.649,67.8957,31.5598,23.2656,60.0264,420.031,175.961,86.4083,42.3549,33.4322,76.6923,266.571,36.7521,23.0762,208.034
3/13/2015,276.736,110.393,434.915,85.4008,73.9974,113.649,67.8444,31.5358,23.2426,59.8325,419.81,175.799,86.3549,42.3609,33.3773,76.5487,266.187,36.7648,23.0156,207.533
3/14/2015,276.736,110.393,434.915,85.4008,73.9974,113.649,67.8444,31.5358,23.2426,59.8325,419.81,175.799,86.3549,42.3609,33.3773,76.5487,266.187,36.7648,23.0156,207.533
3/15/2015,276.736,110.393,434.915,85.4008,73.9974,113.649,67.8444,31.5358,23.2426,59.8325,419.81,175.799,86.3549,42.3609,33.3773,76.5487,266.187,36.7648,23.0156,207.533
3/16/2015,276.308,110.407,435.503,85.4008,74.075,113.649,67.8487,31.5377,23.2656,59.9295,420.191,175.799,86.4083,42.3628,33.4405,76.4919,266.379,36.7691,23.018,207.838
3/17/2015,276.522,110.482,435.025,85.1816,74.075,113.649,67.9168,31.5694,23.2656,59.9295,420.231,175.961,86.5683,42.4086,33.4731,76.498,266.379,36.7734,23.0894,207.859
3/18/2015,277.804,110.79,436.155,84.6334,74.4633,113.649,68.2407,31.7201,23.3805,60.3658,422.358,176.446,87.1017,42.6308,33.6584,76.7289,267.532,36.9055,23.2986,209.297
3/19/2015,278.018,110.887,437.281,84.6334,74.3856,113.649,68.1811,31.6924,23.3575,60.1234,421.876,176.446,87.0483,42.5886,33.5994,76.7349,267.243,36.9098,23.3354,208.752
3/20/2015,278.873,111.035,437.965,84.6334,74.6186,113.649,68.3866,31.7576,23.4035,60.5113,422.699,176.769,87.2617,42.6383,33.6668,76.8158,268.108,37.0504,23.4461,209.384
3/21/2015,278.873,111.035,437.965,84.6334,74.6186,113.649,68.3866,31.7576,23.4035,60.5113,422.699,176.769,87.2617,42.6383,33.6668,76.8158,268.108,37.0504,23.4461,209.384
3/22/2015,278.873,111.035,437.965,84.6334,74.6186,113.649,68.3866,31.7576,23.4035,60.5113,422.699,176.769,87.2617,42.6383,33.6668,76.8158,268.108,37.0504,23.4461,209.384
3/23/2015,279.3,111.106,438.019,84.5238,74.6186,113.649,68.3911,31.7893,23.4265,60.7052,423.079,176.931,87.315,42.6842,33.6689,76.9087,268.588,37.0546,23.4484,209.405
3/24/2015,279.941,111.175,438.606,84.4142,74.7785,113.649,68.5233,31.8508,23.4725,60.7052,423.902,177.395,87.5284,42.7301,33.7321,76.9896,268.78,37.1881,23.5891,210.276
3/25/2015,279.484,111.19,437.045,83.7564,74.6227,113.649,68.3998,31.7932,23.4265,60.5598,423.159,177.395,87.315,42.6879,33.6731,76.846,268.3,37.1924,23.4532,209.732
3/26/2015,278.413,111.024,436.016,83.7564,74.3111,113.649,68.1482,31.6762,23.3345,60.3658,421.893,176.747,86.823,42.5574,33.5836,76.4779,267.504,36.9409,23.179,208.621
3/27/2015,279.055,111.232,437.778,83.5371,74.5448,113.649,68.3572,31.7709,23.4035,60.4337,422.713,177.071,87.197,42.6511,33.6509,76.7085,268.081,37.0814,23.3935,209.536
3/28/2015,279.055,111.232,437.778,83.5371,74.5448,113.649,68.3572,31.7709,23.4035,60.4337,422.713,177.071,87.197,42.6511,33.6509,76.7085,268.081,37.0814,23.3935,209.536
3/29/2015,279.055,111.232,437.778,83.5371,74.5448,113.649,68.3572,31.7709,23.4035,60.4337,422.713,177.071,87.197,42.6511,33.6509,76.7085,268.081,37.0814,23.3935,209.536
3/30/2015,279.055,111.182,438.368,83.5371,74.5448,113.649,68.3614,31.7728,23.4035,60.3365,423.091,176.909,87.1436,42.609,33.653,76.727,267.792,37.0856,23.3268,209.557
3/31/2015,279.484,111.186,438.468,83.866,74.6227,126.94,68.4296,31.8064,23.4265,60.3365,423.391,177.071,87.3039,42.6534,33.6878,76.8827,268.081,37.0946,23.3637,209.886
4/1/2015,280.34,111.437,438.522,84.0853,74.8564,126.94,68.6279,31.8977,23.4954,60.4337,424.479,177.558,87.6245,42.788,33.7817,77.1138,268.466,37.2273,23.6082,210.759
4/2/2015,280.34,111.358,439.269,83.866,74.7785,126.94,68.5818,31.8764,23.4725,60.4823,423.997,177.72,87.4108,42.7087,33.7292,76.9697,268.466,37.2448,23.4799,210.274
4/3/2015,280.34,111.358,439.269,83.866,74.7785,126.94,68.5818,31.8764,23.4725,60.4823,423.997,177.72,87.4108,42.7087,33.7292,76.9697,268.466,37.2448,23.4799,210.274
4/4/2015,280.34,111.358,439.269,83.866,74.7785,126.94,68.5818,31.8764,23.4725,60.4823,423.997,177.72,87.4108,42.7087,33.7292,76.9697,268.466,37.2448,23.4799,210.274
4/5/2015,280.34,111.358,439.269,83.866,74.7785,126.94,68.5818,31.8764,23.4725,60.4823,423.997,177.72,87.4108,42.7087,33.7292,76.9697,268.466,37.2448,23.4799,210.274
4/6/2015,280.555,111.421,439.322,83.866,74.8564,126.94,68.5863,31.8785,23.4725,60.6282,424.163,177.72,87.3573,42.7551,33.762,76.8436,268.755,37.2494,23.4133,210.578
4/7/2015,280.983,111.557,440.456,84.1949,75.0122,126.94,68.655,31.9105,23.4954,60.6282,424.989,177.882,87.5176,42.7573,33.7947,77.1495,268.947,37.2538,23.5542,211.167
